Measurement Time	Port 1 ECT/RT-1 Temperature Temp °C	Port 2 5TM Moisture/Temp m³/m³ VWC	Port 2 5TM Moisture/Temp Temp °C	Port 3 5TM Moisture/Temp m³/m³ VWC	Port 3 5TM Moisture/Temp Temp °C	Port 4 5TM Moisture/Temp m³/m³ VWC	Port 4 5TM Moisture/Temp Temp °C	Port 5 EC-5 Soil Moisture m³/m³ VWC
11/05/12 08:00 AM	-0.8	0.053	4.4	0.058	3.4	* * * 	* * * 	0.011
11/05/12 10:00 AM	2.5	0.052	4.0	0.057	3.2	* * * 	* * * 	0.011
11/05/12 12:00 PM	11.6	0.053	5.0	0.059	5.8	* * * 	* * * 	0.011
11/05/12 02:00 PM	13.9	0.054	7.7	0.061	9.5	* * * 	* * * 	0.011
11/05/12 04:00 PM	17.0	0.056	9.9	0.063	11.6	* * * 	* * * 	0.011
11/05/12 06:00 PM	10.3	0.057	10.9	0.063	11.0	* * * 	* * * 	0.011
11/05/12 08:00 PM	3.7	0.056	9.4	0.061	8.6	* * * 	* * * 	0.011
11/05/12 10:00 PM	3.2	0.055	7.9	0.060	6.9	* * * 	* * * 	0.011
11/06/12 12:00 AM	2.7	0.054	6.9	0.059	6.0	* * * 	* * * 	0.011
11/06/12 02:00 AM	1.3	0.054	6.1	0.059	5.2	* * * 	* * * 	0.011
11/06/12 04:00 AM	0.3	0.054	5.4	0.058	4.4	* * * 	* * * 	0.011
11/06/12 06:00 AM	0.4	0.053	4.9	0.058	3.9	* * * 	* * * 	0.011
11/06/12 08:00 AM	1.0	0.053	4.5	0.058	3.7	* * * 	* * * 	0.011
11/06/12 10:00 AM	6.6	0.053	4.4	0.058	3.9	* * * 	* * * 	0.011
11/06/12 12:00 PM	16.1	0.054	5.7	0.060	7.2	* * * 	* * * 	0.011
11/06/12 02:00 PM	19.3	0.055	8.5	0.063	12.0	* * * 	* * * 	0.011
11/06/12 04:00 PM	21.2	0.057	11.5	0.065	14.6	* * * 	* * * 	0.011
11/06/12 06:00 PM	15.1	0.058	12.6	0.064	12.9	* * * 	* * * 	0.011
11/06/12 08:00 PM	2.2	0.057	10.6	0.062	9.6	* * * 	* * * 	0.011
11/06/12 10:00 PM	2.0	0.056	8.4	0.060	7.2	* * * 	* * * 	0.011
11/07/12 12:00 AM	2.4	0.055	7.1	0.060	6.0	* * * 	* * * 	0.011
11/07/12 02:00 AM	1.4	0.054	6.3	0.059	5.3	* * * 	* * * 	0.011
11/07/12 04:00 AM	0.9	0.054	5.5	0.059	4.7	* * * 	* * * 	0.011
11/07/12 06:00 AM	-0.0	0.054	5.0	0.058	4.1	* * * 	* * * 	0.011
11/07/12 08:00 AM	-0.1	0.053	4.4	0.058	3.6	* * * 	* * * 	0.011
11/07/12 10:00 AM	6.9	0.053	4.2	0.058	3.7	* * * 	* * * 	0.011
11/07/12 12:00 PM	16.1	0.054	5.2	0.060	6.9	* * * 	* * * 	0.011
11/07/12 02:00 PM	17.7	0.055	7.8	0.063	11.7	* * * 	* * * 	0.011
11/07/12 04:00 PM	21.3	0.057	10.6	0.065	14.6	* * * 	* * * 	0.011
11/07/12 06:00 PM	14.3	0.058	12.1	0.065	13.6	* * * 	* * * 	0.011
11/07/12 08:00 PM	6.9	0.057	10.7	0.063	10.9	* * * 	* * * 	0.011
11/07/12 10:00 PM	4.8	0.056	9.0	0.061	8.7	* * * 	* * * 	0.011
11/08/12 12:00 AM	2.4	0.056	7.7	0.060	7.1	* * * 	* * * 	0.011
11/08/12 02:00 AM	2.1	0.055	6.7	0.059	6.0	* * * 	* * * 	0.011
11/08/12 04:00 AM	3.5	0.055	6.2	0.059	5.7	* * * 	* * * 	0.011
11/08/12 06:00 AM	4.3	0.054	6.0	0.059	5.7	* * * 	* * * 	0.011
11/08/12 08:00 AM	4.0	0.054	5.9	0.059	5.6	* * * 	* * * 	0.011
11/08/12 10:00 AM	5.3	0.054	5.9	0.059	5.7	* * * 	* * * 	0.011
11/08/12 12:00 PM	10.4	0.055	6.7	0.059	7.1	* * * 	* * * 	0.011
11/08/12 02:00 PM	10.5	0.055	7.8	0.060	8.4	* * * 	* * * 	0.011
11/08/12 04:00 PM	13.1	0.056	8.9	0.061	9.8	* * * 	* * * 	0.011
11/08/12 06:00 PM	10.6	0.056	9.3	0.061	9.8	* * * 	* * * 	0.011
11/08/12 08:00 PM	6.4	0.056	8.7	0.060	8.6	* * * 	* * * 	0.011
11/08/12 10:00 PM	4.0	0.056	7.8	0.060	7.4	* * * 	* * * 	0.011
11/09/12 12:00 AM	3.3	0.055	7.2	0.060	6.8	* * * 	* * * 	0.012
11/09/12 02:00 AM	3.0	0.055	6.9	0.060	6.4	* * * 	* * * 	0.013
11/09/12 04:00 AM	0.0	0.055	6.4	0.059	5.4	* * * 	* * * 	0.013
11/09/12 06:00 AM	-0.1	0.055	5.4	0.059	4.2	* * * 	* * * 	0.013
11/09/12 08:00 AM	-0.7	0.054	5.0	0.059	3.8	* * * 	* * * 	0.013
11/09/12 10:00 AM	-0.4	0.054	4.7	0.059	3.7	* * * 	* * * 	0.013
11/09/12 12:00 PM	0.4	0.054	4.5	0.059	3.6	* * * 	* * * 	0.013
11/09/12 02:00 PM	0.7	0.054	4.4	0.059	3.6	* * * 	* * * 	0.013
11/09/12 04:00 PM	2.3	0.054	4.3	0.059	3.5	* * * 	* * * 	0.013
11/09/12 06:00 PM	-0.6	0.054	4.2	0.060	3.4	* * * 	* * * 	0.012
11/09/12 08:00 PM	-2.0	0.054	4.1	0.060	3.2	* * * 	* * * 	0.012
11/09/12 10:00 PM	-3.0	0.054	4.0	0.060	3.0	* * * 	* * * 	0.012
11/10/12 12:00 AM	-2.9	0.054	3.9	0.059	2.6	* * * 	* * * 	0.011
11/10/12 02:00 AM	-3.3	0.054	3.8	0.059	2.3	* * * 	* * * 	0.011
11/10/12 04:00 AM	-6.8	0.054	3.6	0.059	2.1	* * * 	* * * 	0.011
11/10/12 06:00 AM	-8.2	0.054	3.4	0.058	1.9	* * * 	* * * 	0.011
11/10/12 08:00 AM	-9.3	0.054	3.1	0.058	1.6	* * * 	* * * 	0.011
11/10/12 10:00 AM	-9.5	0.053	2.9	0.058	1.3	* * * 	* * * 	0.011
11/10/12 12:00 PM	-5.1	0.053	2.6	0.057	1.0	* * * 	* * * 	0.011
11/10/12 02:00 PM	-3.8	0.053	2.4	0.057	1.0	* * * 	* * * 	0.011
11/10/12 04:00 PM	-1.9	0.053	2.4	0.057	1.0	* * * 	* * * 	0.011
11/10/12 06:00 PM	-5.0	0.053	2.4	0.057	0.9	* * * 	* * * 	0.011
11/10/12 08:00 PM	-10.2	0.053	2.1	0.057	0.7	* * * 	* * * 	0.010
11/10/12 10:00 PM	-11.8	0.053	1.9	0.056	0.4	* * * 	* * * 	0.009
11/11/12 12:00 AM	-12.4	0.052	1.6	0.055	-0.2	* * * 	* * * 	0.009
11/11/12 02:00 AM	-12.4	0.052	1.3	0.055	-0.9	* * * 	* * * 	0.009
11/11/12 04:00 AM	-14.0	0.052	1.0	0.054	-1.4	* * * 	* * * 	0.009
11/11/12 06:00 AM	-16.0	0.051	0.8	0.054	-2.1	* * * 	* * * 	0.009
11/11/12 08:00 AM	-16.5	0.051	0.3	0.053	-2.9	* * * 	* * * 	0.009
11/11/12 10:00 AM	-10.3	0.051	-0.4	0.053	-3.4	* * * 	* * * 	0.009
11/11/12 12:00 PM	0.1	0.050	-0.8	0.054	-2.2	* * * 	* * * 	0.009
11/11/12 02:00 PM	1.2	0.051	-0.3	0.055	-0.8	* * * 	* * * 	0.009
11/11/12 04:00 PM	5.1	0.051	0.3	0.056	0.0	* * * 	* * * 	0.009
11/11/12 06:00 PM	0.8	0.052	0.6	0.056	0.2	* * * 	* * * 	0.009
11/11/12 08:00 PM	-9.5	0.052	0.8	0.056	0.2	* * * 	* * * 	0.009
11/11/12 10:00 PM	-10.4	0.052	0.8	0.055	-0.2	* * * 	* * * 	0.009
11/12/12 12:00 AM	-7.5	0.052	0.7	0.055	-0.9	* * * 	* * * 	0.009
11/12/12 02:00 AM	-8.5	0.051	0.5	0.054	-1.5	* * * 	* * * 	0.009
11/12/12 04:00 AM	-9.1	0.051	0.2	0.054	-2.1	* * * 	* * * 	0.009
11/12/12 06:00 AM	-10.3	0.051	-0.2	0.053	-2.7	* * * 	* * * 	0.009
11/12/12 08:00 AM	-9.8	0.051	-0.7	0.053	-3.2	* * * 	* * * 	0.009
11/12/12 10:00 AM	-6.8	0.051	-1.0	0.053	-3.2	* * * 	* * * 	0.009
11/12/12 12:00 PM	-3.8	0.051	-0.8	0.054	-2.4	* * * 	* * * 	0.009
11/12/12 02:00 PM	0.0	0.051	-0.3	0.054	-1.4	* * * 	* * * 	0.009
11/12/12 04:00 PM	1.1	0.052	0.2	0.055	-0.5	* * * 	* * * 	0.009
11/12/12 06:00 PM	-1.4	0.052	0.5	0.055	-0.1	* * * 	* * * 	0.009
11/12/12 08:00 PM	-4.5	0.052	0.7	0.056	0.0	* * * 	* * * 	0.009
11/12/12 10:00 PM	-4.5	0.052	0.8	0.056	-0.1	* * * 	* * * 	0.009
11/13/12 12:00 AM	-4.3	0.052	0.8	0.055	-0.2	* * * 	* * * 	0.009
11/13/12 02:00 AM	-4.0	0.052	0.8	0.055	-0.2	* * * 	* * * 	0.009
11/13/12 04:00 AM	-3.8	0.052	0.8	0.055	-0.3	* * * 	* * * 	0.009
11/13/12 06:00 AM	-3.7	0.052	0.8	0.055	-0.2	* * * 	* * * 	0.009
11/13/12 08:00 AM	-3.8	0.052	0.8	0.055	-0.2	* * * 	* * * 	0.009
11/13/12 10:00 AM	-3.4	0.052	0.7	0.055	-0.2	* * * 	* * * 	0.009
11/13/12 12:00 PM	-1.5	0.052	0.8	0.056	-0.1	* * * 	* * * 	0.009
11/13/12 02:00 PM	1.2	0.052	0.8	0.056	0.1	* * * 	* * * 	0.009
11/13/12 04:00 PM	1.1	0.052	0.9	0.056	0.2	* * * 	* * * 	0.009
11/13/12 06:00 PM	-1.0	0.053	1.0	0.056	0.3	* * * 	* * * 	0.009
11/13/12 08:00 PM	-1.9	0.053	1.0	0.056	0.4	* * * 	* * * 	0.009
11/13/12 10:00 PM	-2.0	0.053	1.1	0.057	0.5	* * * 	* * * 	0.009
11/14/12 12:00 AM	-2.1	0.053	1.1	0.057	0.5	* * * 	* * * 	0.009
11/14/12 02:00 AM	-4.2	0.053	1.1	0.057	0.5	* * * 	* * * 	0.009
11/14/12 04:00 AM	-4.6	0.053	1.1	0.057	0.5	* * * 	* * * 	0.009
11/14/12 06:00 AM	-3.3	0.053	1.1	0.057	0.3	* * * 	* * * 	0.009
11/14/12 08:00 AM	-3.0	0.053	1.1	0.056	0.3	* * * 	* * * 	0.009
11/14/12 10:00 AM	-1.8	0.053	1.0	0.056	0.3	* * * 	* * * 	0.009
11/14/12 12:00 PM	0.5	0.053	1.1	0.057	0.4	* * * 	* * * 	0.009
11/14/12 02:00 PM	1.9	0.053	1.1	0.057	0.5	* * * 	* * * 	0.009
11/14/12 04:00 PM	1.6	0.053	1.1	0.057	0.6	* * * 	* * * 	0.009
11/14/12 06:00 PM	-0.0	0.053	1.2	0.057	0.6	* * * 	* * * 	0.009
11/14/12 08:00 PM	-1.1	0.053	1.2	0.057	0.6	* * * 	* * * 	0.009
11/14/12 10:00 PM	-1.3	0.053	1.2	0.057	0.7	* * * 	* * * 	0.009
11/15/12 12:00 AM	-1.4	0.053	1.3	0.058	0.7	* * * 	* * * 	0.009
11/15/12 02:00 AM	-1.5	0.053	1.4	0.058	0.8	* * * 	* * * 	0.009
11/15/12 04:00 AM	-1.5	0.053	1.4	0.058	0.8	* * * 	* * * 	0.009
11/15/12 06:00 AM	-1.6	0.053	1.4	0.058	0.8	* * * 	* * * 	0.009
11/15/12 08:00 AM	-1.8	0.053	1.4	0.058	0.8	* * * 	* * * 	0.009
11/15/12 10:00 AM	-1.1	0.053	1.4	0.058	0.8	* * * 	* * * 	0.009
11/15/12 12:00 PM	2.2	0.053	1.4	0.058	0.8	* * * 	* * * 	0.009
11/15/12 02:00 PM	5.5	0.054	1.5	0.058	0.9	* * * 	* * * 	0.009
11/15/12 04:00 PM	5.8	0.054	1.5	0.059	1.1	* * * 	* * * 	0.009
11/15/12 06:00 PM	5.2	0.054	1.5	0.064	1.3	* * * 	* * * 	0.009
11/15/12 08:00 PM	-3.1	0.055	1.5	0.090	1.2	* * * 	* * * 	0.009
11/15/12 10:00 PM	-3.4	0.055	1.5	0.110	1.0	* * * 	* * * 	0.009
11/16/12 12:00 AM	-2.9	0.055	1.5	0.113	0.9	* * * 	* * * 	0.009
11/16/12 02:00 AM	-3.0	0.055	1.5	0.113	0.8	* * * 	* * * 	0.009
11/16/12 04:00 AM	-4.2	0.054	1.4	0.113	0.7	* * * 	* * * 	0.009
11/16/12 06:00 AM	-4.1	0.054	1.3	0.112	0.6	* * * 	* * * 	0.009
11/16/12 08:00 AM	-1.7	0.054	1.1	0.110	0.6	* * * 	* * * 	0.009
11/16/12 10:00 AM	-0.5	0.054	1.1	0.109	0.5	* * * 	* * * 	0.009
11/16/12 12:00 PM	5.4	0.054	1.1	0.108	0.6	* * * 	* * * 	0.009
11/16/12 02:00 PM	6.0	0.054	1.1	0.108	0.6	* * * 	* * * 	0.009
11/16/12 04:00 PM	4.5	0.055	1.2	0.141	0.7	* * * 	* * * 	0.009
11/16/12 06:00 PM	2.5	0.055	1.2	0.161	1.3	* * * 	* * * 	0.009
11/16/12 08:00 PM	1.0	0.055	1.2	0.163	1.5	* * * 	* * * 	0.009
11/16/12 10:00 PM	0.4	0.056	1.4	0.162	1.4	* * * 	* * * 	0.009
11/17/12 12:00 AM	0.0	0.056	1.4	0.160	1.1	* * * 	* * * 	0.009
11/17/12 02:00 AM	-1.6	0.056	1.4	0.158	1.0	* * * 	* * * 	0.009
11/17/12 04:00 AM	-1.7	0.056	1.4	0.155	1.0	* * * 	* * * 	0.009
11/17/12 06:00 AM	-2.6	0.056	1.4	0.152	0.9	* * * 	* * * 	0.009
11/17/12 08:00 AM	-0.2	0.056	1.4	0.149	0.9	* * * 	* * * 	0.009
11/17/12 10:00 AM	1.6	0.056	1.4	0.147	0.9	* * * 	* * * 	0.009
11/17/12 12:00 PM	4.8	0.056	1.4	0.145	1.0	* * * 	* * * 	0.009
11/17/12 02:00 PM	8.9	0.056	1.4	0.154	2.5	* * * 	* * * 	0.009
11/17/12 04:00 PM	7.8	0.057	1.8	0.170	5.0	* * * 	* * * 	0.009
11/17/12 06:00 PM	4.8	0.059	2.3	0.173	5.0	* * * 	* * * 	0.009
11/17/12 08:00 PM	3.8	0.060	2.5	0.171	4.1	* * * 	* * * 	0.009
11/17/12 10:00 PM	4.2	0.061	2.5	0.169	3.7	* * * 	* * * 	0.009
11/18/12 12:00 AM	3.8	0.062	2.6	0.168	3.6	* * * 	* * * 	0.009
11/18/12 02:00 AM	3.5	0.063	2.7	0.166	3.6	* * * 	* * * 	0.009
11/18/12 04:00 AM	3.5	0.067	2.8	0.180	3.6	* * * 	* * * 	0.009
11/18/12 06:00 AM	3.1	0.077	2.9	0.185	3.6	* * * 	* * * 	0.009
11/18/12 08:00 AM	1.7	0.087	3.0	0.182	3.4	* * * 	* * * 	0.009
11/18/12 10:00 AM	1.8	0.094	2.9	0.178	3.0	* * * 	* * * 	0.009
11/18/12 12:00 PM	2.9	0.098	3.0	0.175	3.3	* * * 	* * * 	0.009
11/18/12 02:00 PM	6.0	0.102	3.7	0.174	4.3	* * * 	* * * 	0.009
11/18/12 04:00 PM	6.7	0.107	4.8	0.172	5.6	* * * 	* * * 	0.009
11/18/12 06:00 PM	3.5	0.109	5.0	0.169	5.2	* * * 	* * * 	0.009
11/18/12 08:00 PM	0.6	0.111	4.3	0.166	3.9	* * * 	* * * 	0.009
11/18/12 10:00 PM	-1.6	0.112	3.4	0.164	2.7	* * * 	* * * 	0.009
11/19/12 12:00 AM	-0.2	0.113	2.9	0.162	2.1	* * * 	* * * 	0.009
11/19/12 02:00 AM	0.9	0.114	2.6	0.161	1.9	* * * 	* * * 	0.009
11/19/12 04:00 AM	0.9	0.115	2.5	0.160	2.1	* * * 	* * * 	0.009
11/19/12 06:00 AM	0.9	0.116	2.5	0.159	2.1	* * * 	* * * 	0.009
11/19/12 08:00 AM	1.2	0.116	2.5	0.158	2.2	* * * 	* * * 	0.009
11/19/12 10:00 AM	1.5	0.117	2.6	0.157	2.3	* * * 	* * * 	0.009
11/19/12 12:00 PM	3.0	0.117	2.8	0.156	2.8	* * * 	* * * 	0.009
11/19/12 02:00 PM	6.3	0.119	3.7	0.156	4.1	* * * 	* * * 	0.009
11/19/12 04:00 PM	6.7	0.120	4.5	0.155	5.0	* * * 	* * * 	0.009
11/19/12 06:00 PM	5.4	0.121	4.9	0.154	5.1	* * * 	* * * 	0.009
11/19/12 08:00 PM	4.8	0.121	4.7	0.153	4.7	* * * 	* * * 	0.009
11/19/12 10:00 PM	4.7	0.121	4.5	0.151	4.4	* * * 	* * * 	0.009
11/20/12 12:00 AM	4.6	0.121	4.3	0.151	4.3	* * * 	* * * 	0.009
11/20/12 02:00 AM	4.2	0.121	4.3	0.149	4.1	* * * 	* * * 	0.009
11/20/12 04:00 AM	4.4	0.122	4.2	0.148	4.0	* * * 	* * * 	0.009
11/20/12 06:00 AM	4.2	0.122	4.1	0.148	3.8	* * * 	* * * 	0.009
11/20/12 08:00 AM	4.6	0.122	4.0	0.147	3.8	* * * 	* * * 	0.009
11/20/12 10:00 AM	4.9	0.122	4.0	0.146	3.9	* * * 	* * * 	0.009
11/20/12 12:00 PM	5.1	0.123	4.2	0.146	4.2	* * * 	* * * 	0.009
11/20/12 02:00 PM	5.0	0.123	4.5	0.145	4.7	* * * 	* * * 	0.009
11/20/12 04:00 PM	5.5	0.123	5.0	0.145	5.2	* * * 	* * * 	0.009
11/20/12 06:00 PM	4.8	0.124	5.2	0.145	5.2	* * * 	* * * 	0.009
11/20/12 08:00 PM	4.0	0.124	5.1	0.144	5.0	* * * 	* * * 	0.009
11/20/12 10:00 PM	2.8	0.124	4.8	0.143	4.5	* * * 	* * * 	0.009
11/21/12 12:00 AM	2.6	0.124	4.4	0.143	4.0	* * * 	* * * 	0.009
11/21/12 02:00 AM	1.8	0.124	4.2	0.142	3.8	* * * 	* * * 	0.009
11/21/12 04:00 AM	1.3	0.123	3.8	0.142	3.2	* * * 	* * * 	0.009
11/21/12 06:00 AM	1.6	0.123	3.5	0.142	3.0	* * * 	* * * 	0.009
11/21/12 08:00 AM	2.6	0.123	3.5	0.141	3.0	* * * 	* * * 	0.009
11/21/12 10:00 AM	3.2	0.123	3.5	0.141	3.0	* * * 	* * * 	0.009
11/21/12 12:00 PM	7.4	0.123	3.7	0.141	3.8	* * * 	* * * 	0.009
11/21/12 02:00 PM	12.0	0.124	4.9	0.142	6.2	* * * 	* * * 	0.009
11/21/12 04:00 PM	12.1	0.125	5.9	0.141	7.0	* * * 	* * * 	0.009
11/21/12 06:00 PM	7.4	0.125	6.0	0.140	6.2	* * * 	* * * 	0.009
11/21/12 08:00 PM	2.0	0.125	5.2	0.138	4.9	* * * 	* * * 	0.010
11/21/12 10:00 PM	-0.8	0.124	4.3	0.137	3.7	* * * 	* * * 	0.010
11/22/12 12:00 AM	-3.0	0.123	3.6	0.136	2.7	* * * 	* * * 	0.010
11/22/12 02:00 AM	-5.3	0.123	3.0	0.136	1.9	* * * 	* * * 	0.010
11/22/12 04:00 AM	-8.4	0.122	2.4	0.135	1.4	* * * 	* * * 	0.009
11/22/12 06:00 AM	-7.0	0.121	1.9	0.133	0.9	* * * 	* * * 	0.009
11/22/12 08:00 AM	-6.7	0.121	1.6	0.132	0.5	* * * 	* * * 	0.009
11/22/12 10:00 AM	-3.5	0.120	1.3	0.130	0.2	* * * 	* * * 	0.009
11/22/12 12:00 PM	6.1	0.120	1.1	0.129	0.3	* * * 	* * * 	0.009
11/22/12 02:00 PM	6.2	0.119	1.1	0.130	1.0	* * * 	* * * 	0.009
11/22/12 04:00 PM	5.4	0.119	1.4	0.131	3.5	* * * 	* * * 	0.009
11/22/12 06:00 PM	2.3	0.120	2.4	0.131	3.0	* * * 	* * * 	0.009
11/22/12 08:00 PM	-6.1	0.119	2.1	0.130	1.8	* * * 	* * * 	0.009
11/22/12 10:00 PM	-5.9	0.119	1.8	0.129	1.2	* * * 	* * * 	0.009
11/23/12 12:00 AM	-6.6	0.119	1.5	0.129	0.8	* * * 	* * * 	0.009
11/23/12 02:00 AM	-6.5	0.118	1.2	0.128	0.5	* * * 	* * * 	0.009
11/23/12 04:00 AM	-6.9	0.118	1.0	0.126	0.1	* * * 	* * * 	0.009
11/23/12 06:00 AM	-6.4	0.117	0.8	0.123	-0.2	* * * 	* * * 	0.009
11/23/12 08:00 AM	-6.8	0.116	0.7	0.120	-0.4	* * * 	* * * 	0.008
11/23/12 10:00 AM	-3.8	0.115	0.6	0.114	-0.6	* * * 	* * * 	0.008
11/23/12 12:00 PM	3.0	0.114	0.5	0.112	-0.2	* * * 	* * * 	0.008
11/23/12 02:00 PM	7.5	0.114	0.6	0.114	0.0	* * * 	* * * 	0.008
11/23/12 04:00 PM	11.2	0.114	0.6	0.120	0.6	* * * 	* * * 	0.009
11/23/12 06:00 PM	2.5	0.114	0.8	0.122	1.1	* * * 	* * * 	0.009
11/23/12 08:00 PM	-4.8	0.115	1.0	0.122	0.7	* * * 	* * * 	0.008
11/23/12 10:00 PM	-5.0	0.115	1.0	0.122	0.6	* * * 	* * * 	0.008
11/24/12 12:00 AM	-4.5	0.115	1.0	0.121	0.4	* * * 	* * * 	0.008
11/24/12 02:00 AM	-5.4	0.115	0.9	0.121	0.2	* * * 	* * * 	0.008
11/24/12 04:00 AM	-3.6	0.114	0.8	0.120	0.0	* * * 	* * * 	0.008
11/24/12 06:00 AM	-4.6	0.114	0.7	0.118	-0.1	* * * 	* * * 	0.008
11/24/12 08:00 AM	-5.5	0.113	0.6	0.116	-0.2	* * * 	* * * 	0.008
11/24/12 10:00 AM	-2.4	0.113	0.6	0.113	-0.3	* * * 	* * * 	0.008
11/24/12 12:00 PM	2.1	0.112	0.5	0.112	-0.1	* * * 	* * * 	0.008
11/24/12 02:00 PM	3.8	0.112	0.6	0.112	0.1	* * * 	* * * 	0.008
11/24/12 04:00 PM	4.1	0.112	0.6	0.115	0.1	* * * 	* * * 	0.008
11/24/12 06:00 PM	2.3	0.112	0.6	0.117	0.3	* * * 	* * * 	0.008
11/24/12 08:00 PM	-0.3	0.112	0.7	0.117	0.3	* * * 	* * * 	0.008
11/24/12 10:00 PM	-0.1	0.112	0.7	0.117	0.4	* * * 	* * * 	0.008
11/25/12 12:00 AM	0.5	0.112	0.8	0.117	0.5	* * * 	* * * 	0.008
11/25/12 02:00 AM	0.4	0.112	0.8	0.117	0.6	* * * 	* * * 	0.008
11/25/12 04:00 AM	-0.3	0.112	0.9	0.117	0.7	* * * 	* * * 	0.009
11/25/12 06:00 AM	-0.8	0.112	1.0	0.117	0.7	* * * 	* * * 	0.009
11/25/12 08:00 AM	-1.2	0.112	1.0	0.117	0.7	* * * 	* * * 	0.009
11/25/12 10:00 AM	-0.5	0.112	1.1	0.117	0.8	* * * 	* * * 	0.009
11/25/12 12:00 PM	1.7	0.113	1.1	0.117	0.9	* * * 	* * * 	0.009
11/25/12 02:00 PM	2.8	0.113	1.5	0.117	2.2	* * * 	* * * 	0.009
11/25/12 04:00 PM	1.3	0.114	2.3	0.118	2.9	* * * 	* * * 	0.009
11/25/12 06:00 PM	1.4	0.114	2.5	0.118	2.8	* * * 	* * * 	0.009
11/25/12 08:00 PM	-0.6	0.114	2.3	0.117	2.2	* * * 	* * * 	0.009
11/25/12 10:00 PM	-2.4	0.114	1.9	0.117	1.4	* * * 	* * * 	0.009
11/26/12 12:00 AM	-4.4	0.113	1.5	0.117	0.9	* * * 	* * * 	0.009
11/26/12 02:00 AM	-6.5	0.113	1.2	0.116	0.5	* * * 	* * * 	0.009
11/26/12 04:00 AM	-6.7	0.112	0.9	0.115	0.0	* * * 	* * * 	0.009
11/26/12 06:00 AM	-8.6	0.112	0.7	0.111	-0.5	* * * 	* * * 	0.009
11/26/12 08:00 AM	-10.1	0.111	0.5	0.102	-1.1	* * * 	* * * 	0.008
11/26/12 10:00 AM	-6.3	0.109	0.2	0.090	-1.6	* * * 	* * * 	0.008
11/26/12 12:00 PM	5.1	0.107	0.0	0.088	-1.0	* * * 	* * * 	0.009
11/26/12 02:00 PM	6.2	0.105	0.1	0.092	-0.3	* * * 	* * * 	0.009
11/26/12 04:00 PM	8.9	0.106	0.2	0.096	0.0	* * * 	* * * 	0.009
11/26/12 06:00 PM	1.0	0.106	0.2	0.101	0.0	* * * 	* * * 	0.009
11/26/12 08:00 PM	-8.3	0.107	0.2	0.106	0.0	* * * 	* * * 	0.008
11/26/12 10:00 PM	-7.7	0.107	0.3	0.108	0.0	* * * 	* * * 	0.008
11/27/12 12:00 AM	-4.4	0.107	0.2	0.106	-0.3	* * * 	* * * 	0.008
11/27/12 02:00 AM	-2.2	0.106	0.2	0.101	-0.3	* * * 	* * * 	0.008
11/27/12 04:00 AM	-1.5	0.105	0.2	0.100	-0.3	* * * 	* * * 	0.008
11/27/12 06:00 AM	-2.1	0.105	0.2	0.099	-0.3	* * * 	* * * 	0.008
11/27/12 08:00 AM	-2.4	0.104	0.1	0.098	-0.3	* * * 	* * * 	0.008
11/27/12 10:00 AM	-1.6	0.104	0.1	0.098	-0.3	* * * 	* * * 	0.009
11/27/12 12:00 PM	2.6	0.104	0.2	0.098	-0.2	* * * 	* * * 	0.009
11/27/12 02:00 PM	9.9	0.104	0.2	0.101	0.0	* * * 	* * * 	0.009
11/27/12 04:00 PM	9.0	0.104	0.2	0.108	0.5	* * * 	* * * 	0.009
11/27/12 06:00 PM	1.3	0.105	0.3	0.115	0.6	* * * 	* * * 	0.009
11/27/12 08:00 PM	-2.4	0.106	0.5	0.115	0.3	* * * 	* * * 	0.009
11/27/12 10:00 PM	-2.6	0.107	0.5	0.114	0.3	* * * 	* * * 	0.009
11/28/12 12:00 AM	-2.8	0.107	0.5	0.114	0.3	* * * 	* * * 	0.009
11/28/12 02:00 AM	-2.7	0.107	0.5	0.113	0.2	* * * 	* * * 	0.009
11/28/12 04:00 AM	-2.7	0.107	0.5	0.113	0.1	* * * 	* * * 	0.009
11/28/12 06:00 AM	-1.9	0.107	0.5	0.112	0.0	* * * 	* * * 	0.009
11/28/12 08:00 AM	-1.8	0.107	0.5	0.112	0.0	* * * 	* * * 	0.009
11/28/12 10:00 AM	0.8	0.107	0.5	0.111	-0.1	* * * 	* * * 	0.009
11/28/12 12:00 PM	12.4	0.107	0.5	0.110	0.1	* * * 	* * * 	0.009
11/28/12 02:00 PM	12.2	0.107	0.5	0.112	0.9	* * * 	* * * 	0.009
11/28/12 04:00 PM	12.3	0.107	0.8	0.114	3.7	* * * 	* * * 	0.009
11/28/12 06:00 PM	3.6	0.107	1.8	0.114	3.9	* * * 	* * * 	0.009
11/28/12 08:00 PM	-0.8	0.107	1.6	0.113	2.3	* * * 	* * * 	0.009
11/28/12 10:00 PM	0.6	0.107	1.4	0.112	1.5	* * * 	* * * 	0.009
11/29/12 12:00 AM	1.7	0.107	1.2	0.112	1.2	* * * 	* * * 	0.009
11/29/12 02:00 AM	2.8	0.107	1.2	0.112	1.5	* * * 	* * * 	0.009
11/29/12 04:00 AM	1.9	0.108	1.2	0.112	1.5	* * * 	* * * 	0.009
11/29/12 06:00 AM	0.6	0.108	1.2	0.112	1.4	* * * 	* * * 	0.009
11/29/12 08:00 AM	0.8	0.108	1.2	0.112	1.4	* * * 	* * * 	0.009
